2023-02-09 22:30:44 [ERROR] [FAILED]	[ID: 487808]  Uploaded in: Feb 09, 16:15:21 	Title: Follow secrect bra 	Price:$	Link:https://t.me/joinchat/FVE33KPWkWBlMDIy	Aff_link:No Ali Express link detected	Saved-> 	Image files:['487808']	img count: 1
2023-02-09 22:30:55 [INFO] [SUCCESS]	[ID: 487807]  Uploaded in: Feb 09, 16:01:12 	Title: Asics           	Price:$	Link:https://shp.pub/6lu1rz	Aff_link:https://s.click.aliexpress.com/e/_Ex1uK2z	Saved-> 	Image files:['487807', '487806', '487805', '487804', '487803', '487802', '487801', '487800']	img count: 8
2023-02-09 22:31:08 [INFO] [SUCCESS]	[ID: 487799]  Uploaded in: Feb 09, 15:30:15 	Title: Yeezy boost     	Price:$	Link:https://shp.pub/6lu1n4	Aff_link:https://s.click.aliexpress.com/e/_EykmfB3	Saved-> 	Image files:['487799', '487798', '487797', '487796', '487795', '487794', '487793', '487792', '487791', '487790']	img count: 10
2023-02-09 22:31:25 [INFO] [SUCCESS]	[ID: 487789]  Uploaded in: Feb 09, 15:15:27 	Title: Yeezy boost     	Price:$	Link:https://shp.pub/6lu1n4	Aff_link:https://s.click.aliexpress.com/e/_Euyi7jx	Saved-> 	Image files:['487789', '487788', '487787', '487786', '487785', '487784', '487783', '487782', '487781', '487780']	img count: 10
2023-02-09 22:31:32 [INFO] [SUCCESS]	[ID: 487779]  Uploaded in: Feb 09, 15:00:36 	Title: Jordan          	Price:$	Link:https://shp.pub/6ltzyn	Aff_link:https://s.click.aliexpress.com/e/_EJ7JLw1	Saved-> 	Image files:['487779', '487778', '487777', '487776', '487775', '487774', '487773', '487772']	img count: 8
2023-02-09 22:31:42 [INFO] [SUCCESS]	[ID: 487771]  Uploaded in: Feb 09, 14:30:18 	Title: Jordan jacket   	Price:$	Link:https://shp.pub/6lu1k0	Aff_link:https://s.click.aliexpress.com/e/_EJul0N3	Saved-> 	Image files:['487771', '487770', '487769', '487768', '487767', '487766', '487765', '487764', '487763', '487762']	img count: 10
2023-02-09 22:31:52 [INFO] [SUCCESS]	[ID: 487761]  Uploaded in: Feb 09, 14:15:22 	Title: Rolex watch qualit 	Price:318$	Link:https://bit.ly/3JFN6F0	Aff_link:https://s.click.aliexpress.com/e/_EHNevkd	Saved-> 	Image files:['487761', '487760', '487759', '487758', '487757', '487756', '487755', '487754', '487753', '487752']	img count: 10
2023-02-09 22:31:59 [INFO] [SUCCESS]	[ID: 487751]  Uploaded in: Feb 09, 14:00:45 	Title: LV bag          	Price:49.53$	Link:https://shp.pub/6ltjxc	Aff_link:https://s.click.aliexpress.com/e/_EIQH73j	Saved-> 	Image files:['487751', '487750', '487749', '487748', '487747', '487746']	img count: 6
2023-02-09 22:32:06 [INFO] [SUCCESS]	[ID: 487745]  Uploaded in: Feb 09, 13:30:24 	Title: YSL bag         	Price:26.69$	Link:https://shp.pub/6ltjuf	Aff_link:https://s.click.aliexpress.com/e/_EwSBT21	Saved-> 	Image files:['487745', '487744', '487743', '487742', '487741', '487740', '487739', '487738', '487737']	img count: 9
2023-02-09 22:32:20 [INFO] [SUCCESS]	[ID: 487736]  Uploaded in: Feb 09, 13:15:23 	Title: СK boxer        	Price:25.60$	Link:https://shp.pub/6ltjtg	Aff_link:https://s.click.aliexpress.com/e/_ExHoLyl	Saved-> 	Image files:['487736', '487735', '487734', '487733', '487732', '487731', '487730', '487729']	img count: 8
2023-02-09 22:32:33 [INFO] [SUCCESS]	[ID: 487728]  Uploaded in: Feb 09, 13:00:27 	Title: TNF             	Price:38.60$	Link:https://shp.pub/6ltjt9	Aff_link:https://s.click.aliexpress.com/e/_EyNu9E1	Saved-> 	Image files:['487728', '487727', '487726', '487725', '487724', '487723', '487722']	img count: 7
2023-02-09 22:32:51 [INFO] [SUCCESS]	[ID: 487721]  Uploaded in: Feb 09, 12:30:14 	Title: Levi's          	Price:28.00$	Link:https://shp.pub/6ltjsh	Aff_link:https://s.click.aliexpress.com/e/_EHht6Jf	Saved-> 	Image files:['487721', '487720', '487719', '487718', '487717', '487716', '487715', '487714', '487713']	img count: 9
2023-02-09 22:32:58 [INFO] [SUCCESS]	[ID: 487712]  Uploaded in: Feb 09, 12:15:32 	Title: PALM ANGELS     	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EvCRLhR	Saved-> 	Image files:['487712', '487711', '487710', '487709', '487708', '487707']	img count: 6
2023-02-09 22:33:04 [INFO] [SUCCESS]	[ID: 487706]  Uploaded in: Feb 09, 12:00:17 	Title: PALM ANGELS     	Price:35$	Link:https://bit.ly/3Vt5S4E	Aff_link:https://s.click.aliexpress.com/e/_EGEamZL	Saved-> 	Image files:['487706', '487705', '487704', '487703', '487702', '487701']	img count: 6
2023-02-09 22:33:08 [INFO] [SUCCESS]	[ID: 487700]  Uploaded in: Feb 09, 11:30:30 	Title: PALM ANGELS     	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EyQCi17	Saved-> 	Image files:['487700', '487699', '487698', '487697', '487696']	img count: 5
2023-02-09 22:33:23 [INFO] [SUCCESS]	[ID: 487695]  Uploaded in: Feb 09, 11:15:13 	Title: RL              	Price:24.20$	Link:https://shp.pub/6ltjri	Aff_link:https://s.click.aliexpress.com/e/_Ev7oDPL	Saved-> 	Image files:['487695', '487694', '487693', '487692', '487691', '487690', '487689']	img count: 7
2023-02-09 22:33:34 [INFO] [SUCCESS]	[ID: 487688]  Uploaded in: Feb 09, 11:00:45 	Title: CK boxer        	Price:24.20$	Link:https://shp.pub/6ltjrb	Aff_link:https://s.click.aliexpress.com/e/_ExAjGCD	Saved-> 	Image files:['487688', '487687', '487686', '487685', '487684', '487683', '487682', '487681']	img count: 8
2023-02-09 22:33:50 [INFO] [SUCCESS]	[ID: 487680]  Uploaded in: Feb 09, 10:30:55 	Title: Moschino        	Price:34.40$	Link:https://shp.pub/6ltjqx	Aff_link:https://s.click.aliexpress.com/e/_EHaUCdL	Saved-> 	Image files:['487680', '487679', '487678', '487677', '487676', '487675', '487674', '487673', '487672', '487671']	img count: 10
2023-02-09 22:34:10 [INFO] [SUCCESS]	[ID: 487670]  Uploaded in: Feb 09, 10:15:22 	Title: TNF             	Price:36.80$	Link:https://shp.pub/6ltjpk	Aff_link:https://s.click.aliexpress.com/e/_EzSrwnR	Saved-> 	Image files:['487670', '487669', '487668', '487667', '487666', '487665', '487664', '487663', '487662']	img count: 9
2023-02-09 22:34:27 [INFO] [SUCCESS]	[ID: 487661]  Uploaded in: Feb 09, 10:00:39 	Title: Converse        	Price:28.00$	Link:https://shp.pub/6ltjp6	Aff_link:https://s.click.aliexpress.com/e/_EIugckv	Saved-> 	Image files:['487661', '487660', '487659', '487658', '487657', '487656', '487655']	img count: 7
2023-02-09 22:34:36 [INFO] [SUCCESS]	[ID: 487654]  Uploaded in: Feb 09, 09:51:13 	Title: PRADA           	Price:100$	Link:https://bit.ly/3CbCv02	Aff_link:https://s.click.aliexpress.com/e/_Ezscuct	Saved-> 	Image files:['487654', '487653', '487652', '487651', '487650', '487649', '487648', '487647', '487646', '487645']	img count: 10
2023-02-09 22:34:36 [INFO] full_file_name: None, handle_fd: /Users/user/Desktop/Backup/products_handaling/, id: 487644
2023-02-09 22:34:40 [ERROR] Cannot move from/Users/user/Desktop/Backup/products_handaling/487644 to /Users/user/Desktop/Backup/Item_487643487644
2023-02-09 22:34:40 [ERROR] [FAILED]	[ID: 487643]  Uploaded in: Feb 09, 09:15:26 	Title: Check our new Chan 	Price:$	Link:https://t.me/hypeallie3	Aff_link:No Ali Express link detected	Saved-> 	Image files:['487644', '487643']	img count: 1
2023-02-09 22:34:50 [INFO] [SUCCESS]	[ID: 487642]  Uploaded in: Feb 09, 09:01:24 	Title: GG              	Price:100$	Link:https://bit.ly/3CbCv02	Aff_link:https://s.click.aliexpress.com/e/_Ev1MQKN	Saved-> 	Image files:['487642', '487641', '487640', '487639', '487638', '487637', '487636', '487635']	img count: 8
2023-02-09 22:35:18 [INFO] [SUCCESS]	[ID: 487634]  Uploaded in: Feb 09, 07:30:22 	Title: Fendi bag       	Price:72$	Link:https://bit.ly/3HaMXHW	Aff_link:https://s.click.aliexpress.com/e/_EjG5mpb	Saved-> 	Image files:['487634', '487633', '487632', '487631', '487630', '487629', '487628', '487627', '487626', '487625']	img count: 10
2023-02-09 22:35:26 [INFO] [SUCCESS]	[ID: 487624]  Uploaded in: Feb 09, 07:15:28 	Title: Prada           	Price:95$	Link:https://bit.ly/3WAL4JS	Aff_link:https://s.click.aliexpress.com/e/_ExUyOuD	Saved-> 	Image files:['487624', '487623', '487622', '487621', '487620', '487619', '487618', '487617']	img count: 8
2023-02-09 22:35:45 [INFO] [SUCCESS]	[ID: 487616]  Uploaded in: Feb 09, 07:00:34 	Title: Nike            	Price:54.00$	Link:https://shp.pub/6ltjjx	Aff_link:https://s.click.aliexpress.com/e/_Ezw0Wlj	Saved-> 	Image files:['487616', '487615', '487614', '487613', '487612', '487611', '487610', '487609', '487608', '487607']	img count: 10
2023-02-09 22:36:11 [INFO] [SUCCESS]	[ID: 487606]  Uploaded in: Feb 09, 06:30:48 	Title: Fendi bag       	Price:61$	Link:https://bit.ly/3iP0BqP	Aff_link:https://s.click.aliexpress.com/e/_EjJLsw9	Saved-> 	Image files:['487606', '487605', '487604', '487603', '487602', '487601', '487600', '487599', '487598']	img count: 9
2023-02-09 22:36:18 [INFO] [SUCCESS]	[ID: 487597]  Uploaded in: Feb 09, 06:15:29 	Title: TNF backpack    	Price:22.99$	Link:https://shp.pub/6ltjik	Aff_link:https://s.click.aliexpress.com/e/_EHH4l3j	Saved-> 	Image files:['487597', '487596', '487595', '487594', '487593', '487592']	img count: 6
2023-02-09 22:36:34 [INFO] [SUCCESS]	[ID: 487591]  Uploaded in: Feb 09, 06:00:53 	Title: Fendi bag       	Price:68$	Link:https://bit.ly/3XhXc2Q	Aff_link:https://s.click.aliexpress.com/e/_EuBJdJj	Saved-> 	Image files:['487591', '487590', '487589', '487588', '487587', '487586', '487585', '487584', '487583', '487582']	img count: 10
2023-02-09 22:37:14 [INFO] [SUCCESS]	[ID: 487581]  Uploaded in: Feb 09, 05:30:53 	Title: NB              	Price:46$	Link:https://bit.ly/3iQMYar	Aff_link:https://s.click.aliexpress.com/e/_ExXIdC9	Saved-> 	Image files:['487581', '487580', '487579', '487578', '487577', '487576', '487575', '487574', '487573']	img count: 9
2023-02-09 22:37:19 [INFO] [SUCCESS]	[ID: 487572]  Uploaded in: Feb 09, 05:15:21 	Title: Nike            	Price:46$	Link:https://bit.ly/3iQMYar	Aff_link:https://s.click.aliexpress.com/e/_EuAwxzn	Saved-> 	Image files:['487572', '487571', '487570']	img count: 3
2023-02-09 22:37:34 [INFO] [SUCCESS]	[ID: 487569]  Uploaded in: Feb 09, 05:00:28 	Title: Drew            	Price:42$	Link:https://alli.pub/6lsulz	Aff_link:https://s.click.aliexpress.com/e/_EGk1ca9	Saved-> 	Image files:['487569', '487568', '487567', '487566', '487565', '487564', '487563', '487562', '487561', '487560']	img count: 10
2023-02-09 22:37:38 [ERROR] [FAILED]	[ID: 487559]  Uploaded in: Feb 09, 04:30:58 	Title: Catalogs

1) https 	Price:$	Link:https://hypeallie.online/jackzhang/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['487559']	img count: 1
2023-02-09 22:37:53 [INFO] [SUCCESS]	[ID: 487558]  Uploaded in: Feb 09, 04:15:14 	Title: Drew            	Price:42$	Link:https://alli.pub/6lsulz	Aff_link:https://s.click.aliexpress.com/e/_EGVgSsZ	Saved-> 	Image files:['487558', '487557', '487556', '487555', '487554', '487553', '487552', '487551', '487550', '487549']	img count: 10
2023-02-09 22:38:02 [INFO] [SUCCESS]	[ID: 487548]  Uploaded in: Feb 09, 04:00:20 	Title: Nike            	Price:48$	Link:https://bit.ly/3CRCoGX	Aff_link:https://s.click.aliexpress.com/e/_EudN27r	Saved-> 	Image files:['487548', '487547', '487546', '487545', '487544', '487543', '487542', '487541']	img count: 8
2023-02-09 22:38:13 [INFO] [SUCCESS]	[ID: 487540]  Uploaded in: Feb 09, 03:15:14 	Title: SUPREME         	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_Eyi21bb	Saved-> 	Image files:['487540', '487539', '487538', '487537', '487536', '487535', '487534', '487533', '487532', '487531']	img count: 10
2023-02-09 22:38:24 [INFO] [SUCCESS]	[ID: 487530]  Uploaded in: Feb 09, 03:00:20 	Title: SUPREME         	Price:27$	Link:https://bit.ly/3IcWeQx	Aff_link:https://s.click.aliexpress.com/e/_EynPGEN	Saved-> 	Image files:['487530', '487529', '487528', '487527', '487526', '487525', '487524', '487523', '487522', '487521']	img count: 10
2023-02-09 22:38:28 [INFO] [SUCCESS]	[ID: 487520]  Uploaded in: Feb 08, 21:00:18 	Title: SUPREME         	Price:30$	Link:https://bit.ly/3CdVCX3	Aff_link:https://s.click.aliexpress.com/e/_EHrSHnL	Saved-> 	Image files:['487520', '487519']	img count: 2
2023-02-09 22:38:43 [INFO] [SUCCESS]	[ID: 487518]  Uploaded in: Feb 08, 20:00:27 	Title: TODS            	Price:76.60$	Link:https://shp.pub/6lsrdi	Aff_link:https://s.click.aliexpress.com/e/_Ey5k8Kd	Saved-> 	Image files:['487518', '487517', '487516', '487515', '487514', '487513', '487512', '487511', '487510', '487509']	img count: 10
2023-02-09 22:38:55 [INFO] [SUCCESS]	[ID: 487508]  Uploaded in: Feb 08, 18:30:49 	Title: UA              	Price:19.90$	Link:https://shp.pub/6lsqzi	Aff_link:https://s.click.aliexpress.com/e/_Exxyot3	Saved-> 	Image files:['487508', '487507', '487506', '487505', '487504', '487503', '487502']	img count: 7
2023-02-09 22:39:07 [INFO] [SUCCESS]	[ID: 487501]  Uploaded in: Feb 08, 18:15:16 	Title: TNF             	Price:36.90$	Link:https://shp.pub/6lsqrx	Aff_link:https://s.click.aliexpress.com/e/_EGlQxm1	Saved-> 	Image files:['487501', '487500', '487499', '487498', '487497', '487496', '487495', '487494', '487493', '487492']	img count: 10
2023-02-09 22:39:23 [ERROR] [FAILED]	[ID: 487491]  Uploaded in: Feb 08, 18:00:31 	Title: Marc Jacobs     	Price:26.9$	Link:https://shp.pub/6lracn	Aff_link:No Ali Express link detected	Saved-> 	Image files:['487491', '487490', '487489', '487488', '487487', '487486', '487485', '487484', '487483', '487482']	img count: 10
2023-02-09 22:39:30 [INFO] [SUCCESS]	[ID: 487481]  Uploaded in: Feb 08, 17:30:09 	Title: PALM ANGELS     	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_EwjZTcV	Saved-> 	Image files:['487481', '487480', '487479', '487478', '487477', '487476', '487475', '487474', '487473']	img count: 9
2023-02-09 22:39:34 [ERROR] [FAILED]	[ID: 487472]  Uploaded in: Feb 08, 17:15:33 	Title: Follow our Look Ch 	Price:$	Link:https://bestallie.x.yupoo.com/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['487472']	img count: 1
2023-02-09 22:39:40 [INFO] [SUCCESS]	[ID: 487471]  Uploaded in: Feb 08, 17:00:29 	Title: PALM ANGELS     	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EvREUq9	Saved-> 	Image files:['487471', '487470', '487469', '487468', '487467', '487466', '487465']	img count: 7
2023-02-09 22:39:44 [INFO] [SUCCESS]	[ID: 487464]  Uploaded in: Feb 08, 16:30:37 	Title: PALM ANGELS     	Price:47$	Link:https://bit.ly/3IcM2r9	Aff_link:https://s.click.aliexpress.com/e/_EwY2mUp	Saved-> 	Image files:['487464', '487463', '487462', '487461', '487460']	img count: 5
2023-02-09 22:39:45 [ERROR] [FAILED]	[ID: 487459]  Uploaded in: Feb 08, 16:15:14 	Title: Follow secrect bra 	Price:$	Link:https://t.me/joinchat/FVE33KPWkWBlMDIy	Aff_link:No Ali Express link detected	Saved-> 	Image files:['487459']	img count: 1
2023-02-09 22:39:51 [INFO] [SUCCESS]	[ID: 487458]  Uploaded in: Feb 08, 16:00:21 	Title: PALM ANGELS     	Price:47$	Link:https://bit.ly/3IcM2r9	Aff_link:https://s.click.aliexpress.com/e/_EQefMot	Saved-> 	Image files:['487458', '487457', '487456', '487455', '487454', '487453', '487452']	img count: 7
2023-02-09 22:39:57 [INFO] [SUCCESS]	[ID: 487451]  Uploaded in: Feb 08, 15:30:15 	Title: PALM ANGELS     	Price:47$	Link:https://bit.ly/3IcM2r9	Aff_link:https://s.click.aliexpress.com/e/_EJFG6xf	Saved-> 	Image files:['487451', '487450', '487449', '487448', '487447', '487446']	img count: 6
2023-02-09 22:40:07 [INFO] [SUCCESS]	[ID: 487445]  Uploaded in: Feb 08, 15:15:14 	Title: PALM ANGELS     	Price:47$	Link:https://bit.ly/3IcM2r9	Aff_link:https://s.click.aliexpress.com/e/_Ex4wut3	Saved-> 	Image files:['487445', '487444', '487443', '487442', '487441', '487440', '487439']	img count: 7
2023-02-09 22:40:14 [INFO] [SUCCESS]	[ID: 487438]  Uploaded in: Feb 08, 15:00:41 	Title: PALM ANGELS     	Price:26$	Link:https://bit.ly/3juH4Mc	Aff_link:https://s.click.aliexpress.com/e/_EyYmFrb	Saved-> 	Image files:['487438', '487437', '487436', '487435', '487434', '487433', '487432']	img count: 7
2023-02-09 22:40:23 [INFO] [SUCCESS]	[ID: 487431]  Uploaded in: Feb 08, 14:30:29 	Title: PALM ANGELS     	Price:25$	Link:https://bit.ly/3Z0jS8T	Aff_link:https://s.click.aliexpress.com/e/_EyAjpT7	Saved-> 	Image files:['487431', '487430', '487429', '487428', '487427', '487426', '487425', '487424']	img count: 8
2023-02-09 22:40:28 [INFO] [SUCCESS]	[ID: 487423]  Uploaded in: Feb 08, 14:15:15 	Title: PALM ANGELS     	Price:25$	Link:https://bit.ly/3Z0jS8T	Aff_link:https://s.click.aliexpress.com/e/_EI8BKxJ	Saved-> 	Image files:['487423', '487422', '487421', '487420', '487419', '487418']	img count: 6
2023-02-09 22:40:34 [INFO] [SUCCESS]	[ID: 487417]  Uploaded in: Feb 08, 14:00:20 	Title: PALM ANGELS     	Price:25$	Link:https://bit.ly/3Z0jS8T	Aff_link:https://s.click.aliexpress.com/e/_EJVZGSN	Saved-> 	Image files:['487417', '487416', '487415', '487414', '487413', '487412']	img count: 6
2023-02-09 22:40:44 [ERROR] [FAILED]	[ID: 487411]  Uploaded in: Feb 08, 13:30:21 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['487411', '487410', '487409', '487408', '487407', '487406', '487405', '487404', '487403', '487402']	img count: 10
2023-02-09 22:40:51 [INFO] [SUCCESS]	[ID: 487401]  Uploaded in: Feb 08, 13:15:15 	Title: PALM ANGELS     	Price:25$	Link:https://bit.ly/3Z0jS8T	Aff_link:https://s.click.aliexpress.com/e/_EwMeS5T	Saved-> 	Image files:['487401', '487400', '487399', '487398', '487397', '487396']	img count: 6
2023-02-09 22:40:56 [INFO] [SUCCESS]	[ID: 487395]  Uploaded in: Feb 08, 13:00:27 	Title: PALM ANGELS     	Price:27$	Link:https://bit.ly/3IcWeQx	Aff_link:https://s.click.aliexpress.com/e/_EvLFkJr	Saved-> 	Image files:['487395', '487394', '487393', '487392', '487391', '487390', '487389']	img count: 7
2023-02-09 22:41:01 [INFO] [SUCCESS]	[ID: 487388]  Uploaded in: Feb 08, 12:30:30 	Title: TNF             	Price:40$	Link:https://bit.ly/3ZcwFp5	Aff_link:https://s.click.aliexpress.com/e/_Ewt1wGD	Saved-> 	Image files:['487388', '487387', '487386', '487385', '487384']	img count: 5
2023-02-09 22:41:07 [INFO] [SUCCESS]	[ID: 487383]  Uploaded in: Feb 08, 12:15:35 	Title: BOSS            	Price:95$	Link:https://bit.ly/3WAL4JS	Aff_link:https://s.click.aliexpress.com/e/_EGTFGi9	Saved-> 	Image files:['487383', '487382', '487381', '487380', '487379']	img count: 5
2023-02-09 22:41:14 [INFO] [SUCCESS]	[ID: 487378]  Uploaded in: Feb 08, 12:00:33 	Title: RB glasses      	Price:21.49$	Link:https://shp.pub/6lsk5q	Aff_link:https://s.click.aliexpress.com/e/_ExBnmup	Saved-> 	Image files:['487378', '487377', '487376', '487375', '487374', '487373']	img count: 6
2023-02-09 22:41:27 [ERROR] [FAILED]	[ID: 487372]  Uploaded in: Feb 08, 11:30:20 	Title: LV              	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['487372', '487371', '487370', '487369', '487368', '487367']	img count: 6
2023-02-09 22:41:32 [INFO] [SUCCESS]	[ID: 487366]  Uploaded in: Feb 08, 11:15:12 	Title: PALM ANGELS     	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EIaXfZR	Saved-> 	Image files:['487366', '487365', '487364', '487363', '487362', '487361']	img count: 6
2023-02-09 22:41:39 [INFO] [SUCCESS]	[ID: 487360]  Uploaded in: Feb 08, 11:00:17 	Title: PALM ANGELS     	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EJCYYdL	Saved-> 	Image files:['487360', '487359', '487358', '487357', '487356', '487355', '487354', '487353']	img count: 8
2023-02-09 22:41:45 [INFO] [SUCCESS]	[ID: 487352]  Uploaded in: Feb 08, 10:30:09 	Title: PALM ANGELS     	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EHi7tZr	Saved-> 	Image files:['487352', '487351', '487350', '487349', '487348', '487347', '487346', '487345', '487344']	img count: 9
2023-02-09 22:41:51 [ERROR] [FAILED]	[ID: 487343]  Uploaded in: Feb 08, 10:15:09 	Title: PALM ANGELS     	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['487343', '487342', '487341', '487340', '487339', '487338', '487337']	img count: 7
2023-02-09 22:42:01 [INFO] [SUCCESS]	[ID: 487336]  Uploaded in: Feb 08, 10:00:12 	Title: GG hat          	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EJ90DL3	Saved-> 	Image files:['487336', '487335', '487334', '487333']	img count: 4
2023-02-09 22:42:24 [INFO] [SUCCESS]	[ID: 487332]  Uploaded in: Feb 08, 09:30:17 	Title: LV              	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EIEl7zX	Saved-> 	Image files:['487332', '487331', '487330', '487329', '487328', '487327', '487326', '487325', '487324']	img count: 9
2023-02-09 22:42:39 [INFO] [SUCCESS]	[ID: 487323]  Uploaded in: Feb 08, 09:15:12 	Title: LV              	Price:79$	Link:https://bit.ly/3CcLUEj	Aff_link:https://s.click.aliexpress.com/e/_EuhGSlj	Saved-> 	Image files:['487323', '487322', '487321', '487320', '487319', '487318', '487317', '487316', '487315', '487314']	img count: 10
2023-02-09 22:42:43 [INFO] [SUCCESS]	[ID: 487313]  Uploaded in: Feb 08, 09:00:35 	Title: Trapstar        	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EvSx3XF	Saved-> 	Image files:['487313', '487312', '487311', '487310']	img count: 4
2023-02-09 22:42:51 [INFO] [SUCCESS]	[ID: 487309]  Uploaded in: Feb 08, 08:30:30 	Title: SUPREME         	Price:26$	Link:https://bit.ly/3juH4Mc	Aff_link:https://s.click.aliexpress.com/e/_EQsk9hR	Saved-> 	Image files:['487309', '487308', '487307', '487306', '487305', '487304', '487303', '487302', '487301', '487300']	img count: 10
2023-02-09 22:42:57 [INFO] [SUCCESS]	[ID: 487299]  Uploaded in: Feb 08, 08:15:28 	Title: Supreme         	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EukLN77	Saved-> 	Image files:['487299', '487298', '487297', '487296', '487295', '487294', '487293', '487292']	img count: 8
